,Unnamed: 0,ORDEN,NOMBRE REGIÓN,CÓDIGO REGIÓN,NOMBRE PROVINCIA,CÓDIGO PROVINCIA,NOMBRE COMUNA,CÓDIGO COMUNA,EDAD,TOTAL POBLACIÓN EFECTIVAMENTE CENSADA,HOMBRES ,MUJERES,TOTAL ÁREA URBANA,HOMBRES ÁREA URBANA ,MUJERES ÁREA URBANA,TOTAL ÁREA RURAL,HOMBRES ÁREA RURAL,MUJERES ÁREA RURAL
11589,,11589,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,62,764,360,404,764,360,404,0,0,0
11590,,11590,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,63,751,353,398,751,353,398,0,0,0
11591,,11591,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,64,724,336,388,724,336,388,0,0,0
11592,,11592,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,65,679,270,409,679,270,409,0,0,0
11593,,11593,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,66,717,311,406,717,311,406,0,0,0
11594,,11594,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,67,767,324,443,767,324,443,0,0,0
11595,,11595,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,68,698,313,385,698,313,385,0,0,0
11596,,11596,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,69,732,306,426,732,306,426,0,0,0
11597,,11597,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,70,721,319,402,721,319,402,0,0,0
11598,,11598,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,71,728,303,425,728,303,425,0,0,0
11599,,11599,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,72,700,296,404,700,296,404,0,0,0
11600,,11600,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,73,666,292,374,666,292,374,0,0,0
11601,,11601,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,74,644,303,341,644,303,341,0,0,0
11602,,11602,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,75,579,245,334,579,245,334,0,0,0
11603,,11603,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,76,562,227,335,562,227,335,0,0,0
11604,,11604,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,77,482,192,290,482,192,290,0,0,0
11605,,11605,METROPOLITANA DE SANTIAGO,13,SANTIAGO,131,SAN RAMÓN,13131,78,409,177,232,409,177,232,0,0,0
